id,text,rating,date,source,app,cleaned_text,word_count,language,sentiment_label,aspects
679059b7-8ca4-4aae-8a0f-8f04a80881e6,"this apps is forever sucks...2026 stilll sucks,always upgraded but nothings change..buffering,loading all the time!!!",1,2026-05-05 01:51:49,play_store,MyCelcomDigi,"this apps is forever sucks..2026 still sucks,always upgraded but nothings change..buffering,loading all the time!!",14,en,negative,['speed']
430adab7-1546-4608-bde2-12c68db14bed,Thank you for fixing the problem . Good job,5,2022-10-21 08:49:18,play_store,MyMaxis,Thank you for fixing the problem . Good job,9,en,positive,[]
b9b7d102-deec-4476-96b7-69c7241482e7,"With the latest update (February 2026) I have to re login, but then I need to configure my account again.",1,2026-02-28 00:40:18,play_store,MyUnifi,"With the latest update (February 2026) I have to re login, but then I need to configure my account again.",20,en,negative,['app_usability']
d1f1923b-4deb-4f4a-ab64-5de2eac0a46c,easy to reload by using the app,5,2024-05-20 15:44:24,play_store,Yes5G,easy to reload by using the app,7,en,positive,['app_usability']
ad27e8b2-dcd7-4485-a0ec-af4232f4a46c,i give 4 Star because Umobile is problem and i want you to repair the problem•ok :⁠-⁠),4,2025-10-02 14:50:27,play_store,MyUMobile,i give 4 Star because Umobile is problem and i want you to repair the problem•ok :⁠-⁠),17,en,positive,[]
a9871705-0f38-4309-a818-b135b2a1bc1d,It is easy to use but I think we should have an option to see the bill amount on the website as well.,4,2026-06-03 10:33:11,play_store,MyCelcomDigi,It is easy to use but I think we should have an option to see the bill amount on the website as well.,23,en,positive,['billing']
82e9fa5e-9a8f-4210-b19c-918f529c0c37,Please add more add-ons options,2,2025-02-10 06:43:07,play_store,Yes5G,Please add more add-ons options,5,en,negative,[]
9356eab5-f2d0-462b-a3f1-b4c69d9a3fcc,"why i cant add maxis/hotlink in the payment method?? it kept saying ""error [OG_FGE_23]??",1,2026-01-02 19:49:02,play_store,Hotlink,"why i cant add maxis/hotlink in the payment method?? it kept saying ""error [OG_FGE_23]??",14,en,negative,['app_usability']
fca12bb3-543f-4c89-8eed-f608a85f9d00,"Monthly U98 roaming at South Korea, Bangkok, Saudi Arabia all is fine. 👍🏻 15GB is enough for 10-15days.",5,2025-11-10 13:50:46,play_store,MyUMobile,"Monthly U98 roaming at South Korea, Bangkok, Saudi Arabia all is fine. 👍🏻 15GB is enough for 10-15days.",18,en,positive,[]
325a0fee-0046-4516-9204-bab8053b22ea,"After the latest updates, the app taking SLOTH time to load..pls rectify..cheers..",1,2022-04-22 01:43:01,play_store,MyMaxis,"After the latest updates, the app taking SLOTH time to load..pls rectify..cheers..",12,en,negative,['app_usability']
9fcffb7f-ae9e-4b1e-a79b-038a6e0ff359,"The price is excellent value in comparison with YES's competitors. Minus a star, does not accept VISA payment (Wise / Hong Leong), but plans may be purchased easily through a friend's shppee. Support remains excellent, albeit late, but the information is exactly what is needed and very helpful courteous, all in all plus a star!!!",5,2024-07-11 06:15:31,play_store,Yes5G,"The price is excellent value in comparison with YES's competitors. Minus a star, does not accept VISA payment (Wise / Hong Leong), but plans may be purchased easily through a friend's shppee. Support remains excellent, albeit late, but the information is exactly what is needed and very helpful courteous, all in all plus a star!!",55,en,positive,"['billing', 'customer_support']"
05f76831-a220-45fc-b5a3-3aef5a3e4356,amat2 menyenangkan tak perlu ke kuanter untuk pembayaran..tq unifi,5,2026-05-21 01:24:27,play_store,MyUnifi,amat2 menyenangkan tak perlu ke kuanter untuk pembayaran..tq unifi,9,id,positive,[]
3f5c1adc-9bcc-43f7-8f3a-d750c91376b2,The latest update won't let you self register simcard Why on earth scan barcode using web browser? Luckily you can search on Google to download the previous version 5.33.0 and it works fine,1,2025-06-14 13:31:06,play_store,Hotlink,The latest update won't let you self register simcard Why on earth scan barcode using web browser? Luckily you can search on Google to download the previous version 5.33.0 and it works fine,33,en,negative,['app_usability']
46b851cb-2ea3-4f61-80e9-63357b4ee6e3,"win sunday is cool,tried it and got rewards...but seriously,today(24/8/25) i can't even use the feature.tried it so many time,not even spinning.what's up with that?",3,2025-08-24 15:44:18,play_store,Hotlink,"win sunday is cool,tried it and got rewards..but seriously,today(24/8/25) i can't even use the feature.tried it so many time,not even spinning.what's up with that?",24,en,neutral,[]
8a39a03c-aa8a-41ea-bf97-724ccb163fce,Good but line problem sometimes♥️♥️🫣,4,2025-05-27 03:50:42,play_store,Yes5G,Good but line problem sometimes♥️♥️🫣,5,en,positive,[]
e062de48-3484-4d7f-a5f3-07202cee2891,Makin lama makin slow maxis Internet 👎🏿,1,2025-07-12 02:04:53,play_store,Hotlink,Makin lama makin slow maxis Internet 👎🏿,7,id,negative,['speed']
b35cf4c9-99ff-4483-9509-0d0ce8029333,app yg dulu lebih baik dari yg sekarang..app sekrg macam harammm..serba serbi menyusahkan..👎👎👎👎👎👎,1,2026-05-26 00:00:26,play_store,MyCelcomDigi,app yg dulu lebih baik dari yg sekarang..app sekrg macam haramm..serba serbi menyusahkan..👎👎,13,id,negative,['app_usability']
dba1215b-ba92-48f8-8a0f-737ac8becdc4,slow di kawasan Sipitang Sabah.. sebelum ni ok ja.. customer service lambat..,1,2026-03-06 01:23:29,play_store,MyUMobile,slow di kawasan Sipitang Sabah.. sebelum ni ok ja.. customer service lambat..,12,id,negative,"['coverage', 'speed', 'customer_support']"
1bab36a6-fd23-4234-9ba5-c2425d7ad5c6,too many steps just to log in to the page. Frequent log in required despite logging in from the same phone. Bank verification always FAILs on the first attempt. Slow Digi line.,3,2026-06-10 07:55:50,play_store,MyCelcomDigi,too many steps just to log in to the page. Frequent log in required despite logging in from the same phone. Bank verification always FAILs on the first attempt. Slow Digi line.,32,en,neutral,['speed']
c2061122-b312-400f-b93a-da6504188b32,"sorry,I want to ask,why send me a bill statement for a very month n change to my bill,RM 10.?Before this I didn't have a statement bill. I already have MyUMobile App. please don't take my money RM 10 every month. Hope to give your cooperation. Thank you.",1,2025-10-30 03:00:33,play_store,MyUMobile,"sorry,I want to ask,why send me a bill statement for a very month n change to my bill,RM 10.?Before this I didn't have a statement bill. I already have MyUMobile App. please don't take my money RM 10 every month. Hope to give your cooperation. Thank you.",47,en,negative,"['billing', 'app_usability']"
fd390987-2eff-4b09-9178-c8c2dac316dc,awesome the price for prepaid monthly payment,5,2025-08-17 10:06:04,play_store,MyUMobile,awesome the price for prepaid monthly payment,7,en,positive,['billing']
85d5e85b-6f9b-4d2c-9acd-133a575b76c7,"I can't open the damn app if I need to refill my data like how the heck am I suppossed to refill if I can't open the dang app? Fix this problem Celcom it's getting really annoying, FIX YOUR APP",2,2026-06-04 05:03:49,play_store,MyCelcomDigi,"I can't open the damn app if I need to refill my data like how the heck am I suppossed to refill if I can't open the dang app? Fix this problem Celcom it's getting really annoying, FIX YOUR APP",40,en,negative,['app_usability']
d530b096-ab62-429b-8a2f-7c8e0de4aafe,my account just magically dissappeared and cannot be added back eventhough tried clear cache and data. the only option that I was able to insert is the nickname and the account number only. now even the add account button is missing,3,2026-06-11 06:29:39,play_store,MyUnifi,my account just magically dissappeared and cannot be added back eventhough tried clear cache and data. the only option that I was able to insert is the nickname and the account number only. now even the add account button is missing,41,en,neutral,[]
dca3696e-cf86-440e-a949-ea7b0a1b06dc,"do the OTP every log in is necessary? And why my business acc is no longer linked? When i put the acc number, it said Unable to link acc.",3,2026-02-14 15:55:23,play_store,MyUnifi,"do the OTP every log in is necessary? And why my business acc is no longer linked? When i put the acc number, it said Unable to link acc.",29,en,neutral,[]
3aa21868-0750-4595-bc33-6f1510b39bbf,Pantas dan senang untuk memahami segala butiran yang dipaparkan,5,2025-12-22 11:19:19,play_store,MyUnifi,Pantas dan senang untuk memahami segala butiran yang dipaparkan,9,id,positive,[]
e1be2c56-dcf6-4099-a628-a39b8cebd770,sometime internet not working even when you buy internet,2,2025-08-27 16:54:37,play_store,Hotlink,sometime internet not working even when you buy internet,9,en,negative,[]
04f2efef-e1ea-4f65-bbe9-07e2c5a63097,32thn setia dgn maxis tpi apa nk buat xde pon maxis hargai dn hnya uwang yg maxis inginkan 😂😂😂,5,2026-03-14 03:05:45,play_store,Hotlink,32thn setia dgn maxis tpi apa nk buat xde pon maxis hargai dn hnya uwang yg maxis inginkan 😂😂,19,id,positive,[]
857978aa-87ee-43e5-889c-5bd7edbba44a,"why my account to see the bill not found anymore???? what kind of app is this?? i using unifi wifi TM, how to see my bill now??",1,2026-01-28 05:39:17,play_store,MyUnifi,"why my account to see the bill not found anymore?? what kind of app is this?? i using unifi wifi TM, how to see my bill now??",27,en,negative,"['billing', 'app_usability']"
25e9cddd-20cc-4bb2-b296-6e6ea2c2926e,"Celcom is a reliable mobile service provider. I get good coverage and smooth internet in most areas. i like using Celcom because it offers strong coverage and stable connectivity. It’s suitable for browsing, streaming, and communication.",5,2026-06-08 13:53:06,play_store,MyCelcomDigi,"Celcom is a reliable mobile service provider. I get good coverage and smooth internet in most areas. i like using Celcom because it offers strong coverage and stable connectivity. It’s suitable for browsing, streaming, and communication.",36,en,positive,['coverage']
9d3546c5-9a70-469e-b731-3d101b4d4083,sometimes difficult to use and slow update on payment made.,3,2026-02-10 12:29:15,play_store,MyUnifi,sometimes difficult to use and slow update on payment made.,10,en,neutral,"['speed', 'app_usability']"
f1b48695-8a6e-4bc1-be50-57c011a5fff5,lagging and very slow updates of information,4,2025-05-10 23:23:57,play_store,MyUMobile,lagging and very slow updates of information,7,en,positive,['speed']
1ed19656-1380-4f98-aeba-5b69e573bf9a,I can't pay my bill.. payment button disappeared..,3,2025-12-16 09:34:28,play_store,MyUMobile,I can't pay my bill.. payment button disappeared..,8,en,neutral,['billing']
a7fd2ced-e515-4926-bd57-60353581b596,After update app can't review all account Maxis postpaid & broadband.Only show broadband data.So frust with new update app.😔,3,2022-03-06 11:30:19,play_store,MyMaxis,After update app can't review all account Maxis postpaid & broadband.Only show broadband data.So frust with new update app.😔,19,en,neutral,['app_usability']
9b9081e5-be1b-4f03-a203-e895e84cb2c7,semua okay kecuali mudahkan pengguna yang ada lebih dari satu nombor hotlink untuk log in,4,2025-06-24 07:44:25,play_store,Hotlink,semua okay kecuali mudahkan pengguna yang ada lebih dari satu nombor hotlink untuk log in,15,id,positive,[]
956a4f1f-ff5a-431f-9553-e4faa34f2309,ঠঠাঠফফপফখাআফঠফখহঠ ফাআহঠহাফহড়ফহফআহতা ফঠঠফঠা ফঠফহঠঠঠফঠাফাআখঠঠহখাফফাফফহপফফাফঠঠিফখহফখাফাইঠড়ঠহঠহহঠঠহহঠফখঠফখাআফহাঠাহঠঠঠঠাঠফহঠঠহীহঠ াফহফাহাঠাখাহ ঠঠঠহহহঠহঠ,3,2025-09-29 19:29:10,play_store,MyUMobile,ঠঠাঠফফপফখাআফঠফখহঠ ফাআহঠহাফহড়ফহফআহতা ফঠঠফঠা ফঠফহঠঠফঠাফাআখঠঠহখাফফাফফহপফফাফঠঠিফখহফখাফাইঠড়ঠহঠহহঠঠহহঠফখঠফখাআফহাঠাহঠঠাঠফহঠঠহীহঠ াফহফাহাঠাখাহ ঠঠহহঠহঠ,6,bn,neutral,[]
a9ee1dda-f4fb-4b96-86d7-544fd6d8a49d,Very difficult to pay for other account,1,2026-02-16 12:30:12,play_store,MyUnifi,Very difficult to pay for other account,7,en,negative,[]
a334e665-1d99-4c3f-9983-bfd2903d150f,i want to top up game using yes,4,2024-12-18 13:08:08,play_store,Yes5G,i want to top up game using yes,8,en,positive,[]
53494eb7-4382-4650-af88-0c2d161da996,my connection just went on off on off in every 2 hours. U mobile pls fix this issue immediately,3,2026-03-01 08:26:26,play_store,MyUMobile,my connection just went on off on off in every 2 hours. U mobile pls fix this issue immediately,19,en,neutral,[]
219b3bdb-5bd4-456b-8d2b-fc2e41b64f9f,I want to change my phone number but still not received the OTP for verification. Garbage service. Unifi is the worst customer and system service overall.,1,2026-04-30 15:15:15,play_store,MyUnifi,I want to change my phone number but still not received the OTP for verification. Garbage service. Unifi is the worst customer and system service overall.,26,en,negative,[]
f45c1f9e-4ddb-4457-8f67-326bb113fa70,"blood suckers... bought the sim for the 25rm/month plan, then they removed it... only the expensive ones available... will transfer to another telco after credit fully used",1,2026-05-24 09:02:03,play_store,MyCelcomDigi,"blood suckers.. bought the sim for the 25rm/month plan, then they removed it.. only the expensive ones available.. will transfer to another telco after credit fully used",27,en,negative,['billing']
21d5bf12-6181-4ccb-988b-dc5e3fb851ef,The recent update is fantastic! The interface is much cleaner and faster. I love the new 'Maxis Al' assistant-it actually understands my questions about my bill and roaming. Managing my plan has never been this easy.,5,2026-03-30 07:41:46,play_store,MyMaxis,The recent update is fantastic! The interface is much cleaner and faster. I love the new 'Maxis Al' assistant-it actually understands my questions about my bill and roaming. Managing my plan has never been this easy.,36,en,positive,"['billing', 'app_usability']"
e2dc0f15-fdf8-41c2-8d54-b3f5a0fa753c,"Good app for managing my Maxis account. Easy to reload, check balance, and monitor usage.",5,2026-04-09 23:22:29,play_store,MyMaxis,"Good app for managing my Maxis account. Easy to reload, check balance, and monitor usage.",15,en,positive,['app_usability']
7e2624c0-c964-45bf-aec7-b461e1f4387c,worst app ever. worst line. worst everything.,1,2026-05-07 09:12:01,play_store,MyUMobile,worst app ever. worst line. worst everything.,7,en,negative,['app_usability']
70d2fbe3-2d41-4c4a-abba-920619e17e3d,this app is very user friendly I can check my data usage and pay my bills through it,5,2026-04-24 10:34:25,play_store,MyMaxis,this app is very user friendly I can check my data usage and pay my bills through it,18,en,positive,['app_usability']
b9956a4c-cec0-430d-9155-e0988c5b0892,"Very smooth and user friendly, I even called the service centrer to guide me and they've been very patience, very good.",5,2022-05-01 05:20:49,play_store,MyMaxis,"Very smooth and user friendly, I even called the service centrer to guide me and they've been very patience, very good.",21,en,positive,[]
739b78df-94b8-4b6f-9238-72ed3efd5fb4,"ok, masalah login dah selesai, up dari 1star hrtu kpd 3star (neutral), takleh puji sgt diorg ni, xde langsung yg konsisten, apps dah stabil, xde problem, nnt dia pakse update terus muncul mcm2 peoblem 😮‍💨",3,2025-08-20 20:45:36,play_store,Yes5G,"ok, masalah login dah selesai, up dari 1star hrtu kpd 3star (neutral), takleh puji sgt diorg ni, xde langsung yg konsisten, apps dah stabil, xde problem, nnt dia pakse update terus muncul mcm2 peoblem 😮‍💨",35,id,neutral,['app_usability']
1340543f-e853-4890-a305-3ff23acdfcf8,Happy sangat dekat kawasan saya line YES 5G dengan hanya rm30 ringgit data sebulan best berbaloi gilaa😍,5,2024-06-02 14:43:42,play_store,Yes5G,Happy sangat dekat kawasan saya line YES 5G dengan hanya rm30 ringgit data sebulan best berbaloi gilaa😍,17,id,positive,['coverage']
cec284e3-c139-4527-8f66-39cb5f9b1607,Excellent Maxis app and it's my favourite app.,5,2024-01-10 00:21:43,play_store,MyMaxis,Excellent Maxis app and it's my favourite app.,8,en,positive,['app_usability']
021f1a94-b056-4940-8507-d3362a8bca2a,line makin lama makin babi eh,1,2025-11-29 06:27:01,play_store,MyUMobile,line makin lama makin babi eh,6,tl,negative,[]
2787d575-3c3f-43b2-8db3-a8fb84992d54,performance lambat. previous Digi app was much better,3,2026-05-29 03:07:17,play_store,MyCelcomDigi,performance lambat. previous Digi app was much better,8,en,neutral,['app_usability']
a1827fbc-ae88-4471-83b8-3c36d57405ce,"overall it's good but why is it every time i want to open the app , it needed for me to login ... i mean every time eventhough almost every day i open the app ...or is there a setting to make it to stay log in ?....other than that apo is great",3,2025-07-17 07:35:55,play_store,Hotlink,"overall it's good but why is it every time i want to open the app , it needed for me to login .. i mean every time eventhough almost every day i open the app ..or is there a setting to make it to stay log in ?..other than that apo is great",53,en,neutral,['app_usability']
3f66675e-e7a6-48c7-80f8-455e57c2fd11,your apps did not have rm 30 unlimited data plan anymore? unstable connection eventhough in city area.,3,2025-07-24 08:21:07,play_store,Yes5G,your apps did not have rm 30 unlimited data plan anymore? unstable connection eventhough in city area.,17,en,neutral,"['coverage', 'billing']"
0a4ea88c-1c76-4d3d-a49c-4ca07b730590,"Please do not use U mobile. Those unlimited data is fake, they only cap it to 512kbps which is half of 1Mbps for RM50. Just use your money on any carrier service other than U mobile",5,2025-11-20 11:58:19,play_store,MyUMobile,"Please do not use U mobile. Those unlimited data is fake, they only cap it to 512kbps which is half of 1Mbps for RM50. Just use your money on any carrier service other than U mobile",36,en,positive,[]
5e5f12c7-648d-4b51-be2b-b34ba1f0c642,interesting n useful updates. Thank you,5,2026-04-17 09:55:09,play_store,MyUnifi,interesting n useful updates. Thank you,6,en,positive,[]
bcb11c4c-7b32-4652-9f2e-bb711d641c63,"bila ""select all"" hanya boleh bayar satu bil sahaja. untuk pembayaran seterusnya kena repeat again.",3,2026-03-01 10:35:48,play_store,MyUnifi,"bila ""select all"" hanya boleh bayar satu bil sahaja. untuk pembayaran seterusnya kena repeat again.",15,id,neutral,['billing']
484bc20c-04a9-4925-8c4d-a08651819990,"How to top up, and reload.",3,2025-09-28 12:02:13,play_store,Yes5G,"How to top up, and reload.",6,en,neutral,[]
66bcd8a8-4d17-4d02-b532-fcc2ae9ad3ac,always log out and need tac to open app hope fix this,5,2025-07-15 02:13:29,play_store,Hotlink,always log out and need tac to open app hope fix this,12,en,positive,['app_usability']
3fad1113-f2cd-41f5-8a7a-9b0b591b2f18,"Better app interface, faster response as well.",5,2024-06-08 15:55:55,play_store,TIMESelfCare,"Better app interface, faster response as well.",7,en,positive,['app_usability']
698962e9-4c7c-464e-8b9a-1c79410ba26b,The app is getting from bad to worse. After the latest update its takes a long time to just load into the app. And once you're in- it keeps crashing or hang. I've tried reinstalling on my zflip phone but still same results. Sigh,1,2023-05-04 04:40:30,play_store,MyMaxis,The app is getting from bad to worse. After the latest update its takes a long time to just load into the app. And once you're in- it keeps crashing or hang. I've tried reinstalling on my zflip phone but still same results. Sigh,44,en,negative,['app_usability']
760bf696-24fe-4806-afd2-1ad57bdea95e,"why tm app keep asking for on location, it not map app",3,2026-02-03 01:16:58,play_store,MyUnifi,"why tm app keep asking for on location, it not map app",12,en,neutral,['app_usability']
f1ee10a2-88de-464e-b038-3b63c947e1e2,Dev team need to decide if they want us to pay bills easily or they want to throw flashy yet buggy stuff and design.,1,2026-03-23 23:55:45,play_store,MyUnifi,Dev team need to decide if they want us to pay bills easily or they want to throw flashy yet buggy stuff and design.,24,en,negative,[]
4587543b-a392-4518-afdf-e22aef0771d0,I like this app but I have a problem when I want to reload my account has been blocked because I accidentally pressed the wrong reload code too many times. What should I do if this is the case?,3,2024-10-25 11:18:11,play_store,Yes5G,I like this app but I have a problem when I want to reload my account has been blocked because I accidentally pressed the wrong reload code too many times. What should I do if this is the case?,39,en,neutral,['app_usability']
18d5e986-be12-496c-8fab-c05fdd6f0a35,line kadang okay kadang k.o.,3,2025-02-10 14:44:54,play_store,Yes5G,line kadang okay kadang k.o.,5,tl,neutral,[]
df190ceb-1c4b-4e2f-8ac8-a28d9c03da30,Saya cadangkan guna FPX untuk topup.,4,2026-03-01 16:36:52,play_store,MyUMobile,Saya cadangkan guna FPX untuk topup.,6,id,positive,[]
089f100c-0202-47d5-a647-6db2c0c3baba,Cheaper than Maxis but line is limited 👍 still recommend.,5,2023-07-28 12:08:12,play_store,Yes5G,Cheaper than Maxis but line is limited 👍 still recommend.,10,en,positive,[]
a0452da9-a4fd-4577-af58-89a4b68d8095,"Maxis is a convenient app for checking data usage, paying bills, and managing mobile plans easily. The interface is clean and user-friendly, making it simple to navigate. I also like the rewards and promotions available in the app. Sometimes it takes a little time to load certain features, but overall it is a reliable and helpful app for Maxis users.",5,2026-05-07 09:09:41,play_store,MyMaxis,"Maxis is a convenient app for checking data usage, paying bills, and managing mobile plans easily. The interface is clean and user-friendly, making it simple to navigate. I also like the rewards and promotions available in the app. Sometimes it takes a little time to load certain features, but overall it is a reliable and helpful app for Maxis users.",60,en,positive,"['customer_support', 'app_usability']"
9030fdc6-23d3-4e6a-a9ca-2a2565f3b03d,The app very trust because this app easy to use,5,2025-05-07 11:52:44,play_store,Hotlink,The app very trust because this app easy to use,10,en,positive,['app_usability']
0f4bc800-42fd-40e9-a4df-09d51b7f6789,apa punya digi in budu,1,2026-06-05 04:25:46,play_store,MyCelcomDigi,apa punya digi in budu,5,id,negative,[]
cb31b822-54b4-4703-9595-758e8e6a8567,kenapa susah log in akaun.tak seperti dulu.ini kena masukan no akaun pula untuk link.,3,2026-02-26 22:08:48,play_store,MyUnifi,kenapa susah log in akaun.tak seperti dulu.ini kena masukan no akaun pula untuk link.,14,id,neutral,[]
df236059-4dbd-44b7-98a5-a8e524499819,I can't find the 2025 annual statement. It only have 2024 statements.,3,2026-03-20 14:29:48,play_store,MyUnifi,I can't find the 2025 annual statement. It only have 2024 statements.,12,en,neutral,[]
98bde93c-bc77-4dd0-b19a-1532ce2f2a85,TIME has the worst app I've ever had to experienced. For god sake hire a better app developer.,1,2026-04-07 14:53:38,play_store,TIMESelfCare,TIME has the worst app I've ever had to experienced. For god sake hire a better app developer.,18,en,negative,['app_usability']
113367e3-3ff8-485e-9165-97c3dd5009dc,"lately the network is begin to slow, pay every month postpaid, high prices but still disappointed during the gaming the network suddenly no service, everytime i dont know why, but i am really dissatisfied what happen to celcom digi after years have past",1,2026-05-17 18:09:23,play_store,MyCelcomDigi,"lately the network is begin to slow, pay every month postpaid, high prices but still disappointed during the gaming the network suddenly no service, everytime i dont know why, but i am really dissatisfied what happen to celcom digi after years have past",43,en,negative,"['coverage', 'speed']"
b11ea761-301b-409e-b6fe-3f7f3bd2c087,"After 1 year of usage... The signal could drops quite easily in the middle of nothing. During trial period in the beginning, download speed was easily 400-550Mbps. But now it's averaging 250Mbps. Upload never achieve 100Mbps. So far, user experience is a mere 3-Star...or rather 2 1/2 - Star... I will consider to terminate my contract which ends around this year 2026....",3,2026-01-14 17:54:00,play_store,Yes5G,"After 1 year of usage.. The signal could drops quite easily in the middle of nothing. During trial period in the beginning, download speed was easily 400-550Mbps. But now it's averaging 250Mbps. Upload never achieve 100Mbps. So far, user experience is a mere 3-Star..or rather 2 1/2 - Star.. I will consider to terminate my contract which ends around this year 2026..",62,en,neutral,"['coverage', 'speed']"
3c27b41a-2a18-456c-a3e7-83e50e7f6f16,Stupid app.Why u make so difficultto pay bill.,1,2024-02-09 21:57:14,play_store,MyMaxis,Stupid app.Why u make so difficultto pay bill.,8,en,negative,"['billing', 'app_usability']"
e216e1fa-cde8-4b1a-b01c-a5889b9244ec,Hard to do verify accounts,2,2026-06-03 05:38:21,play_store,MyCelcomDigi,Hard to do verify accounts,5,en,negative,[]
3c9c6953-97c4-41aa-9ab6-c92df43b382b,the apps remote very well and make life easier..very easy to check bill and make payment👍👍👍👍,5,2025-11-13 13:11:38,play_store,MyUnifi,the apps remote very well and make life easier..very easy to check bill and make payment👍👍,16,en,positive,['billing']
e2e6dd17-86f0-4c81-a911-ea416ac75a54,good but net problem 😔😕,3,2026-03-04 11:06:53,play_store,Yes5G,good but net problem 😔😕,5,hr,neutral,[]
c6b7c014-fb38-4106-bf61-a89b3b344995,ok. cun. cuma loading lama sikit,4,2026-05-30 01:33:54,play_store,MyCelcomDigi,ok. cun. cuma loading lama sikit,6,id,positive,[]
dbf8bf88-a786-4c99-aba4-7c0e0459cb48,hotlink unlimited data is Lie by policy unlimited data is limited data don't buy unlimited passes is limited,1,2025-08-08 13:21:18,play_store,Hotlink,hotlink unlimited data is Lie by policy unlimited data is limited data don't buy unlimited passes is limited,18,en,negative,[]
b67630b7-1c80-43aa-af76-29d3a20108d2,Easy to use... I like this app,5,2023-04-27 00:05:12,play_store,Yes5G,Easy to use.. I like this app,7,en,positive,['app_usability']
5e298133-0102-406e-a093-2c32c136b565,can't login due to not receiving tac,3,2023-06-13 12:16:52,play_store,Yes5G,can't login due to not receiving tac,7,en,neutral,['app_usability']
956b610c-0d0e-4405-b0bc-2cba1e4f9663,"great app for checking data balance, bills and offers. Fast loading.",5,2025-12-21 02:42:27,play_store,Hotlink,"great app for checking data balance, bills and offers. Fast loading.",11,en,positive,"['speed', 'app_usability']"
6f32415b-4dcf-47fa-9e56-461fd9dcb5c4,so relevan internet data in my place and thanks for the plan data internet,5,2024-12-15 08:55:37,play_store,Yes5G,so relevan internet data in my place and thanks for the plan data internet,14,en,positive,['billing']
3a67cbb3-0842-45f5-8a39-c8ba5502a9a1,"New phone resolution now more big, pls update ur app text more bigger, can't see it 😅",2,2023-07-17 01:23:15,play_store,MyMaxis,"New phone resolution now more big, pls update ur app text more bigger, can't see it 😅",17,en,negative,['app_usability']
8011512c-9ffe-4ab8-bde5-4663ba2a3010,Sorry to say but should I climb a tree or what due to the INTERNET LINE which is VERY BAD eventhough it shows full bar ... it was good and fast at first but after a few months it became worst ... good app btw :),3,2024-02-09 15:06:39,play_store,Yes5G,Sorry to say but should I climb a tree or what due to the INTERNET LINE which is VERY BAD eventhough it shows full bar .. it was good and fast at first but after a few months it became worst .. good app btw :),46,en,neutral,"['speed', 'app_usability']"
62412fa2-0b53-464a-ac77-85958c9e1c32,sejak dah kawen bkn saje lin teruk tp app pun slow fuki......guna digi dulu tak pernah byk mslh mcm nie. ok.,1,2026-05-04 13:06:06,play_store,MyCelcomDigi,sejak dah kawen bkn saje lin teruk tp app pun slow fuki..guna digi dulu tak pernah byk mslh mcm nie. ok.,21,id,negative,"['speed', 'app_usability']"
f4d5a69b-ddc9-4fc5-9036-0ce5d195aa40,Reliable app for managing mobile services. Clean interface and good performance.,5,2026-03-26 22:25:01,play_store,MyMaxis,Reliable app for managing mobile services. Clean interface and good performance.,11,en,positive,['app_usability']
8736b1fe-ed68-41e3-a97e-3021aaa6cf67,problem tak boleh nk beli data..loading je xhabis2,1,2025-07-01 07:21:42,play_store,MyUMobile,problem tak boleh nk beli data..loading je xhabis2,8,id,negative,[]
3b4b54cb-c9b2-4cff-9558-ae397894b1d1,cannot look through other account bill details after app updated while my own account didn't verify to any product service,3,2026-02-01 05:20:06,play_store,MyUnifi,cannot look through other account bill details after app updated while my own account didn't verify to any product service,20,en,neutral,"['billing', 'app_usability']"
edb93a46-4735-4b67-a401-d6cf7768d9da,"too much plan, makes people confused already!!",3,2026-06-11 08:13:29,play_store,MyUMobile,"too much plan, makes people confused already!!",7,en,neutral,['billing']
2bfba71d-7c91-42b6-bbbb-b22cb80df1c8,"So far so good . Bagus la makin lama makin smooth app ni. Mudah nak bayar bil, nak semak, nak pindah.. Cuma bagi la benefit lebih lagi dekat user yg setia ni. Unifi home, unifi mobile, unifi business . apa je yg saya tak pakai lagi.. hmmm 🤔🧐",5,2025-12-07 12:11:16,play_store,MyUnifi,"So far so good . Bagus la makin lama makin smooth app ni. Mudah nak bayar bil, nak semak, nak pindah.. Cuma bagi la benefit lebih lagi dekat user yg setia ni. Unifi home, unifi mobile, unifi business . apa je yg saya tak pakai lagi.. hmm 🤔🧐",48,id,positive,"['billing', 'app_usability']"
1c518090-14bc-4f85-a3e9-d8acdc0dbe7b,"ralat rangkaian, tidak jelas, rangkaian perlahan, rangkaian terputus-putus kelajuan data internet cuma 0.3MB, tak sampai 1MB pun, lambat sangat",2,2025-09-15 15:55:18,play_store,MyUMobile,"ralat rangkaian, tidak jelas, rangkaian perlahan, rangkaian terputus-putus kelajuan data internet cuma 0.3MB, tak sampai 1MB pun, lambat sangat",19,id,negative,[]
3665d1d0-3f8e-459f-b5c8-fe7dc957b453,waste of money I can't use the sim everytime i try to buy a add-on it say i am unable to subscribe to 5G NSA forcing me to change data plan I can't change plan one is mde for a modem other one needs me to be 18 or above even if my phone supports 5G it still doesn't work,1,2025-05-01 19:41:38,play_store,MyUMobile,waste of money I can't use the sim everytime i try to buy a add-on it say i am unable to subscribe to 5G NSA forcing me to change data plan I can't change plan one is mde for a modem other one needs me to be 18 or above even if my phone supports 5G it still doesn't work,60,en,negative,['billing']
